Date,Signal_Weighted_Value,Equal_Weight_Value,Signal_Weighted_Returns,Equal_Weight_Returns,Signal_Weighted_Cumulative_Return,Equal_Weight_Cumulative_Return
2020-10-12,105605.4442671797,105678.61990417427,0.009625280945607011,0.009625280945607008,5.6054442671797045,5.678619904174265
2020-10-13,104726.43580982935,104799.0023683409,-0.008323514601448857,-0.008323514601448855,4.7264358098293435,4.799002368340899
2020-10-14,104260.25216040222,104332.4956930912,-0.004451441947987817,-0.004451441947987816,4.2602521604022225,4.332495693091198
2020-10-15,104620.02297664343,104692.5158000658,0.003450699655777858,0.0034506996557778567,4.620022976643434,4.6925158000658
2020-10-16,104736.06488700151,104808.6381176488,0.0011091749653312766,0.0011091749653312766,4.736064887001512,4.8086381176488
2020-10-19,103191.93069928032,103267.21220648069,-0.01474309913578612,-0.01470705028566285,3.191930699280321,3.2672122064806963
2020-10-20,103608.98939379537,103684.5751574129,0.004041582434681037,0.004041582434681037,3.60898939379537,3.684575157412895
2020-10-21,103126.10028183012,103195.44475594004,-0.004660687405509855,-0.00471748474380346,3.126100281830113,3.1954447559400467
2020-10-22,104030.21702996029,104079.57777413544,0.008767099169457088,0.008567558580578694,4.030217029960292,4.079577774135434
2020-10-23,104416.7912015049,104471.50036170494,0.0037159796699574254,0.0037656050874843826,4.416791201504888,4.471500361704939
2020-10-26,102354.55338796163,102414.32712455532,-0.01975005925592495,-0.019691238567716606,2.354553387961622,2.4143271245553155
2020-10-27,101248.67144157428,101307.79935740105,-0.010804423543285391,-0.01080442354328539,1.2486714415742783,1.3077993574010405
2020-10-28,98311.54365461241,98368.956325764,-0.029009050144986274,-0.029009050144986268,-1.68845634538759,-1.631043674235999
2020-10-29,99354.29152366053,99412.31314609366,0.010606565925884553,0.010606565925884553,-0.6457084763394683,-0.587686853906344
2020-10-30,98933.55736752508,98991.33328664757,-0.004234685283174427,-0.004234685283174425,-1.0664426324749177,-1.0086667133524352
2020-11-02,100751.56915236187,100810.4067668751,0.01837608828805312,0.018376088288053115,0.751569152361875,0.8104067668750936
2020-11-03,102745.58082031939,102805.58291188086,0.019791370841500903,0.019791370841500903,2.745580820319393,2.805582911880866
2020-11-04,104053.33150831817,104114.09730938319,0.012728048034355382,0.012728048034355378,4.05333150831817,4.114097309383191
2020-11-05,105931.31112091261,105993.17363780487,0.01804824108341305,0.018048241083413047,5.931311120912608,5.993173637804872
2020-11-06,106270.02799741917,106332.08832059054,0.00319751424694371,0.003197514246943709,6.270027997419159,6.332088320590534
2020-11-09,109999.19683984143,110063.43494942994,0.035091444998140285,0.035091444998140285,9.999196839841428,10.06343494942994
2020-11-10,110275.54993640498,110339.94943263097,0.0025123192214387244,0.0025123192214387235,10.275549936404982,10.339949432630968
2020-11-11,110393.12533449674,110457.59349323597,0.0010661964339291514,0.0010661964339291508,10.393125334496744,10.457593493235962
2020-11-12,109085.83845289556,109149.54317298817,-0.01184210409516016,-0.01184210409516016,9.085838452895567,9.149543172988173
2020-11-13,111030.32020527053,111095.1604775807,0.017825244595929938,0.017825244595929938,11.030320205270527,11.095160477580702
2020-11-16,112809.74714298389,112875.62657763263,0.01602649559528953,0.016026495595289528,12.809747142983884,12.875626577632637
2020-11-17,112404.60699639938,112470.24983443759,-0.0035913576339374393,-0.003591357633937439,12.40460699639938,12.470249834437585
2020-11-18,111166.68200587343,111231.60191171314,-0.011013116131135169,-0.011013116131135165,11.16668200587343,11.23160191171313
2020-11-19,111694.97918575884,111766.37935437993,0.004752297813993251,0.00480778334102623,11.694979185758836,11.766379354379918
2020-11-20,111113.08665642013,111176.16894702622,-0.005209656992468557,-0.0052807508909482,11.113086656420123,11.176168947026222
2020-11-23,112373.34424491652,112437.14202222024,0.011342116634679707,0.011342116634679704,12.373344244916517,12.437142022220238
2020-11-24,114345.40136744376,114410.31874176559,0.017549153990017014,0.01754915399001701,14.345401367443756,14.410318741765593
2020-11-25,114058.77798352973,114123.5326330084,-0.0025066454836515594,-0.0025066454836515585,14.058777983529724,14.123532633008406
2020-11-27,114200.17709749236,114265.0120235637,0.001239703918123958,0.0012397039181239577,14.20017709749235,14.265012023563695
2020-11-30,113365.45692253552,113430.27672579196,-0.007309272158520614,-0.007305257164805604,13.365456922535524,13.430276725791956
2020-12-01,114205.70545254435,114271.00569089875,0.0074118567755871115,0.00741185677558711,14.20570545254436,14.271005690898741
2020-12-02,114551.77613756862,114617.2742513105,0.0030302398960974654,0.003030239896097464,14.551776137568616,14.617274251310498
2020-12-03,115117.93290027068,115173.80181428039,0.0049423656427827695,0.004855529557871443,15.11793290027068,15.173801814280385
2020-12-04,116703.57319871827,116753.0353569496,0.013774051170822038,0.013711742755663638,16.703573198718267,16.753035356949585
2020-12-07,116087.29102059233,116135.75533831591,-0.005280748148786939,-0.00528705756339843,16.08729102059232,16.135755338315903
2020-12-08,116492.87691687548,116544.55639132722,0.003493801024362086,0.003520027504194919,16.49287691687549,16.544556391327212
2020-12-09,115745.2008052972,115832.72942310123,-0.006418213124840233,-0.006107766765492308,15.745200805297198,15.832729423101233
